齐达内坚持要买博格巴！皇马高层：没这个必要吧,“齐达内仍坚持要收购博格巴！”周三的西班牙《马卡报》在头版头条报道，皇马主帅仍固执己见要引进博格巴，他想在明年1月份或者6月份引进自己中意的球员。不过皇马高层不太同意这一设想，在小将费德里科·巴尔韦德爆发的情况下，就更认为引进博格巴没必要。齐达内和皇马高层还是没能达成一致。《马卡报》报道，虽然目前皇马在西甲和欧冠成绩都不错，而且中场小将巴尔韦德表现十分出色，但齐达内坚持要求俱乐部引进博格巴，认为这位法国同胞是他阵容建设上画龙点睛的一笔。如果皇马明年1月引进博格巴，那今冬还得先清洗球员以腾出位置。齐达内认为，自己为重返皇马付出了努力，俱乐部也应该有所表示，在组建阵容方面，自己唯一的要求就是引进博格巴。齐达内和博格巴之间的接触从未停止，公开和私底下，齐达内都表达过对博格巴的欣赏，10月份，两人还曾在迪拜交流。而博格巴现在也在对曼联施压。博格巴目前处境微妙，半个赛季他都在迪拜和迈阿密养伤，而曼联方面对他的伤病表示怀疑，认为他这是在故意推迟复出，以对俱乐部施压，从而实现转会皇马的目的。博格巴与曼联的合同2021年6月30日到期，他拒绝与曼联续约。不过齐达内现在面临两个问题。首先是高层在对引进博格巴的计划不热心。高层认可博格巴的能力，但认为引进他不是必须的。因为球队有巴尔韦德这样的球员，而且俱乐部还打算回收厄德高。此外，对皇马高层来说，引进博格巴也非常困难，价格可能超过1.2亿欧元，而高层认为博格巴的转会费不能超过阿扎尔。还有，博格巴的年薪高达税后1600万欧元，这对皇马来说会是非常困难的操作。第二，曼联方面也不想轻易放走球员，他们一直拒绝谈判。但齐达内表示，博格巴和巴尔韦德并不一样，“我不认为巴尔韦德就是博格巴。”齐达内和博格巴都没有放弃希望，到明年6月，情况可能有很大不同，因为博格巴与曼联合同只剩下1年。博格巴和皇马能占据主动，皇马有望复制引进阿扎尔的手法。博格巴已经表示，皇马是他的首选。但范德贝克和埃里克森也在皇马计划中，皇马高层很喜欢范德贝克，另外明年夏天皇马能免费引进埃里克森，高层认为这样的机会不能错过。但齐达内的想法依然不变，那就是不管怎么样，都要博格巴。皇马引进替代品也不能让他满意，甚至可能被齐达内弃用，那俱乐部那还不如直接引进博格巴。（塞尔吉奥）
体坛最吸金10大人妻：小贝老婆只排第2,
范戴克:梅西C罗是最伟大球员 荣幸和他们相提并论,梅西获得第六座金球奖奖杯，范戴克则在金球奖评选中排名第二。在颁奖典礼上，范戴克就当面盛赞了梅西。如今颁奖典礼结束后，范戴克又在社交媒体上表达对梅西的恭喜，以及能和梅西、C罗相提并论的荣幸。以下为范戴克长文：能参加昨晚的2019金球奖颁奖典礼，对我来说是一种莫大的荣幸。我对我在巴黎所收到的热情款待感到受宠若惊。我想对每一位让我们感到宾至如归的人们说一声感谢。首先，我要祝贺梅西，祝贺你赢得了历史性的第六座金球奖。正如我在昨晚颁奖典礼上所说的，坐下来赞美面前的伟大球员，是一件很重要的事。祝贺你又度过了不可思议的一年。对我个人而言，能被提名就是一种荣幸，能成为第二名，能和梅西、C罗两位足坛最伟大球员相提并论，我更是尤感荣幸。这一年中，我们享受了很多非常棒的对决，我也希望未来能有更多这样的机会。我很自豪于我所走过的这段旅程，我希望我所走过的路可以帮助、激励其他人，让他们相信自己，让他们永不放弃梦想。我渴望在球场上获得更多的成功，我也会竭尽所能去努力工作，保持进步，继续奋斗，直到达到自己的极限。到目前为止，这是一个难以置信的2019年，但是如果没有我家人的爱和支持，这些都不会实现，谢谢我的家人们一直陪在我身边。我必须对我的利物浦队友和国家队队友说一声大大的感谢。最后我要感谢足球世界的所有人，感谢你们的支持，这对我和我的家人来说意义重大。（长歌）
C罗女友收入超梅西妻子 动手发发照片就赚这么多,媒体对梅西与C罗进行全方位比较，就连他们的另一半也不放过。据统计，C罗未婚妻乔治娜的媒体影响力以及相应的收入，要比梅西的妻子安托内拉大不少。《Golf Support》统计称，在Instagram平台上，乔治娜拥有1400万粉丝，而她通过发发照片，就能有不菲的收入进账。平均每在这个平台上发一条帖子，乔治娜就能拿到29587英镑的收入，相比之下，安托内拉平均每条帖子的收入是23915英镑，比乔治娜少了近6千。在Instagram上发帖最挣钱的球员妻子，是巴萨球星皮克的另一半夏奇拉，平均每条有123355英镑的收入，当然，夏奇拉的身份不光是球星伴侣，她本身就是演艺名人，自带独立的吸粉功能。贝克汉姆的妻子维多利亚排在第二，平均每次发帖可收入55991英镑。（皮特洛赫里）
阿森纳新帅不屑曼联名宿挑刺儿 一句话化解这攻击,面对曼联名宿斯科尔斯的挑刺儿，阿森纳新帅永贝里半开玩笑的予以了回应。斯科尔斯在评球时给永贝里挑毛病，称后者执教枪手首秀，没有穿西装打领带，缺乏仪式感和自豪感。斯科尔斯当时说：“你会觉得，他出来的时候应该穿西装，来显示出一点得到这份工作的骄傲感。穿衬衫打上领带，会显示出一定的纪律性，我认为那才是好的开端……我不认为他是适合阿森纳帅位的人。”对此，永贝里并不在意，当被记者问到这个话题，瑞典人半开玩笑的说：“西装在甩干机里，所以我没得穿。”“我见过教练穿运动服、西装或者衬衫的，比赛日我穿什么，我自己决定。我穿俱乐部套装可能不太合体，至于我穿什么，我会让你们看到的。”对于斯科尔斯的挑刺儿，英国媒体翻出了老照片。斯科尔斯出任奥尔德汉姆主教练，在新闻发布会和见面仪式上，也是敞开领口没打领带。（皮特洛赫里）
穆帅：我办公室仍摆着曼联照片 其中有这两个时刻,穆里尼奥表示，自己的曼联经历已经成为了过去，不过仍留下了一些美好的记忆。“对我来说，感觉就像是昨天才离开曼联一样，”穆帅说，“并不是昨天，是一年前。现在我在热刺，如果你们想谈论曼联，那么让我们谈论作为对手的曼联。这已经是结束的一个章节了。”“至于我在那里的历史，去我楼上的办公室，我依然有几张我在曼联时的照片，但仅此而已。其中一张是在斯德哥尔摩，我和儿子以及欧联杯奖杯在一起。另一张是在温布利的顶层看台举起联赛杯。”当被问到这是否是他在曼联值得珍惜的记忆时，穆帅回答：“当然是。”（皮特洛赫里）
索帅：曼联不会中途换帅的 看到下课传闻我都笑了,在前阿森纳主帅埃梅里下课后，曼联主帅索尔斯克亚也成为英超现任主帅下课大热之一。如今索帅谈到了有关的问题。索帅称：“我和伍德沃德（曼联副主席、CEO）一直都有交流，所以现在并不是说我们需要一场急切的、突然的谈话。每周哦我们都会交流几次，我们一直保持着这样的沟通。我们已经制定了合理的计划，我们都清楚曼联的重建正在进行，我们会一起做一些必须去做的决定。当然了，我们队现状都不太满意，不过我们会去努力的。”“我现在很不错，完全没有什么问题。有时候我会看到一些关于我的消息和报道，我可能会笑出声，因为最起码我知道消息来源是捏造的，那都是彻彻底底的谎言。”“上赛季穆里尼奥下课时曼联的位置？那我可不记得了，但是从他离开之后，我已经带队踢了50场比赛了，现在我们并不该处在这个位置，这不是我们想要的结果，我们还要提升。我们要努力去做正确的事，赛季中途更换主帅可不是我们想要的。”“担心自己被解雇？不，我可不会更多操心这种事。我只会专注于自己的工作，我要尽量做到最好，要把目光放在下一场比赛和一些长期计划上。”“在一年中的这个时候，看到有同行丢掉工作的心情肯定不会好。你可以用一整天去讨论VAR的问题，但在这些被解雇的主帅中，有一些你都不知道他们为何被不同的俱乐部解雇。”“不过这不会让我在12月就担心自己被解雇。”（长歌）
2020美洲杯抽签:卡塔尔遇巴西 澳大利亚遇阿根廷,北京时间12月4日，2020年美洲杯抽签完毕，巴西、卡塔尔、哥伦比亚分在一组，阿根廷则跟澳大利亚、智利等球队分在一组。本届比赛一共有12支球队参加，分为两个赛区，每个赛区6支球队，单循环积分制，前四名晋级八强，北部赛区东道主为哥伦比亚，同组的有巴西、厄瓜多尔、秘鲁、委内瑞拉和一支邀请队，南部赛区东道主为阿根廷，同组的还有玻利维亚、智利、巴拉圭、乌拉圭和另一支邀请队。具体分组如下：A组：阿根廷、玻利维亚、智利、巴拉圭、乌拉圭、澳大利亚。B组：巴西、哥伦比亚、厄瓜多尔、秘鲁、委内瑞拉、卡塔尔。2020年美洲杯将由阿根廷和哥伦比亚共同主办，比赛将在2020年的6月12日到7月12日进行。（亚瑟）
索帅：欢迎穆帅！曼联记得你！球员对他没啥反应,前主帅穆里尼奥即将率热刺到访，曼联主帅索尔斯克亚也在赛前发布会给出了回应：欢迎！索帅称：“我们非常欢迎穆里尼奥回到老特拉福德，这是对这家俱乐部和球迷们做出证明，我们记得他执教的那两年半时光，记得那些奖杯，我100%确定我们的球迷、俱乐部的员工都会欢迎穆里尼奥。”“上赛季穆里尼奥下课时曼联的位置？那我可不记得了，但是从他离开之后，我已经带队踢了50场比赛了，现在我们并不该处在这个位置，这不是我们想要的结果，我们还要提升。我们要努力去做正确的事，赛季中途更换主帅可不是我们想要的。”“穆里尼奥回来会让球员们有什么反应？我不知道有哪个对手球队的主教练能带来我们赢球动机上的改变。现在曼联的动机只有为俱乐部贡献出色的发挥，球员们都知道那是关于每天都在训练中令人印象深刻的事，那时关于每次踏上球场都要成为长远计划一部分的事。当你穿上球队的球衣，你就要拼尽全力。周六时小伙子们有点沮丧，但是他们现在已经着眼于周三的比赛了。”（长歌）
曼联新秀：曾向俱乐部投诉穆帅 他当时近乎虐待我,前曼联青年球员约书亚-博胡伊（Joshua Bohui）称，在穆里尼奥手下他受到不公的对待，他曾对此向俱乐部投诉。博胡伊在2016年8月从布伦特福德加盟曼联，在今年夏天离开红魔，转会荷兰的布雷达NAC队。谈到自己的曼联时光，博胡伊称，遭到了穆里尼奥的近乎虐待。“那时候很难，因为我面对的是，我不会说是虐待，但确实遭到那时候的主教练一些不公平的对待。”“他对待我的方式，让我感到沮丧，他使用的一些言辞，我感觉是不必要的，而我当时向俱乐部投诉了很多次。我拒绝了他们的续约，因为以我当时被对待的方式，我不认为我会进入一队，他们根本就不在意我。”谈到如今的曼联，博胡伊认为，索尔斯克亚对年轻人很不错。“看到我的一些队友进入一队，我真的很高兴，看到他们进步真是好事。我确信奥勒是信任年轻人的，我认为他干的很好。”“看看威廉姆斯进入了一队，格林伍德、加尔纳，他们得到了首秀，我为他们感到高兴，我希望他们能继续得到机会。我猜我是有点不走运，但我不后悔自己的决定。”（皮特洛赫里）
